,restaurant_id,restaurant_name,country_code,city,address,locality,locality_verbose,longitude,latitude,cuisines,average_cost_for_two,currency,has_table_booking,has_online_delivery,is_delivering_now,switch_to_order_menu,price_range,aggregate_rating,rating_color,rating_text,votes,cost_per_person,rating_weighted,cuisine_count,online_delivery,table_booking,price_category,success
4442,309737,Big Dragon,1,New Delhi,"B-41, Ground Floor, Main Market, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.25188736,28.54319403,"Chinese, Thai",800,Indian Rupees(Rs.),Yes,No,No,No,2,3.6,Yellow,Good,108,400.0,16.888852376024918,2,0,1,Premium,0
4443,18386707,Cafe Filter,1,New Delhi,"B-33, 1st Floor, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.25268575,28.54270391,"Fast Food, Italian, North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,22,300.0,11.28777917734494,4,1,0,Mid,0
4444,309338,Chowki,1,New Delhi,"Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.24800486,28.54287123,North Indian,750,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,89,375.0,16.64929578022198,1,1,0,Premium,0
4445,18380155,Circle Cafe and Bar,1,New Delhi,"F1, 1st Floor, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.2528632,28.5422688,"Cafe, North Indian, Lebanese, Continental",800,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,30,400.0,12.018955215698012,4,0,0,Premium,0
4446,18372686,FreshMenu,1,New Delhi,"Shop 1, 3rd Floor, Ramji Lal Complex, Mini Central, DDA Market, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.257216,28.530672,"Italian, Chinese, Continental, Thai, Mediterranean, Lebanese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,36,300.0,12.999304485519207,6,1,0,Mid,0
4447,3610,Giani's,1,New Delhi,"Near 3, Kalkaji Main Road, Block F, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.253107,28.542481,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,80,200.0,15.380572041353537,2,1,0,Mid,0
4448,3054,Gopal's 56,1,New Delhi,"1691/2, Govind Puri Extension, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.25814059,28.53444508,"Ice Cream, Desserts, North Indian, Street Food",200,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,71,100.0,16.25133125226101,4,0,0,Budget,0
4449,311267,Instapizza,1,New Delhi,"Shop 1, G-34, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.25816473,28.54019601,"Pizza, Fast Food",900,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,492,450.0,23.56193486136222,2,1,0,Premium,0
4450,307951,Just Vada Pav,1,New Delhi,"E-157, Krishna Market, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.25293074,28.54286122,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,94,75.0,16.393956809761946,1,0,0,Budget,0
4451,1876,Khidmat,1,New Delhi,"E-9, Main Road, Near Deshbandhu College, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.2544796,28.5417947,"North Indian, Mughlai, Chinese",1300,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.6,Yellow,Good,372,650.0,21.31768231071774,3,1,1,Premium,0
4452,412,Naivedyam,1,New Delhi,"F-12, Main Road, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.25427318,28.54195702,South Indian,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,495,250.0,23.584988521554724,1,1,0,Mid,0
4453,3635,New Shere Punjab Dhaba,1,New Delhi,"G-17/A, Main Road, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.2570837,28.540697,North Indian,600,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,91,300.0,16.278438877376548,1,0,0,Mid,0
4454,9654,Sant Sweets,1,New Delhi,"A-135, Double Storey, Near HDFC Bank, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.25048993,28.54400044,"Street Food, North Indian, Mithai",250,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,60,125.0,14.38805852460659,3,0,0,Budget,0
4455,18354973,Tikka- Way,1,New Delhi,"E-8, Kalkaji Main Road, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.25476695,28.5417806,"North Indian, Chinese",850,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,23,425.0,11.12318840621781,2,1,0,Premium,0
4459,4325,Punjabi Rasoi,1,New Delhi,"R-16, Nehru Enclave, Near Paras Ground, Main Kalkaji Road, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.2510672,28.5446085,North Indian,350,Indian Rupees(Rs.),No,Yes,No,No,1,2.4,Red,Poor,11,175.0,5.9637759594912,1,1,0,Mid,0
4460,18322653,Punjabi Xpress,1,New Delhi,"A-385, Double Story, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.24908177,28.54347678,"North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,No,No,1,2.3,Red,Poor,9,200.0,5.295945713886305,2,1,0,Mid,0
4461,9557,The Cake Factory,1,New Delhi,"14, Krishna Market, Near Desh Bandhu College, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.25578561,28.54201092,"Bakery, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,2.3,Red,Poor,19,200.0,6.890184229174179,2,1,0,Mid,0
4462,9470,"34, Chowringhee Lane",1,New Delhi,"UB-101, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2071483,28.6809045,Fast Food,300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,86,150.0,14.737496791560126,1,0,0,Budget,0
4463,306491,Annapurna Restaurant,1,New Delhi,"1811, Chandrawal Road, Malka Ganj, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2061353,28.6778705,"North Indian, Chinese",250,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,56,125.0,10.107628169586375,2,1,0,Budget,0
4464,18416860,BTW,1,New Delhi,"6926-33/131A, Jaipuria Mill, Ghantaghar, GT Karnal Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",0.0,0.0,"Street Food, North Indian, South Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,10,200.0,7.43347534567495,4,0,0,Mid,0
4465,640,Cafe Coffee Day,1,New Delhi,"9, UB, Jawahar Nagar, Bungalow Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2072484,28.6817513,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,82,225.0,14.582174005728774,1,0,0,Mid,0
4466,305161,Chawla's Chic Inn,1,New Delhi,"4, Vardhman Tower, Shakti Nagar Chowk, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.197804,28.6823671,"North Indian, Chinese",650,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,26,325.0,10.876261657814286,2,0,0,Mid,0
4467,306149,Chennai Hot Cafe,1,New Delhi,"E 143, Shop 4, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2048113,28.6820522,South Indian,300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,75,150.0,14.724493356973525,1,0,0,Budget,0
4468,1197,Daawat E Mezbaan,1,New Delhi,"26A/UA, Bungalow Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.20841881,28.67991553,"Mughlai, North Indian",800,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,77,400.0,13.505797362737734,2,0,0,Premium,0
4469,18198467,Dessert in Desert,1,New Delhi,"21-UB, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2066978,28.6819638,"Cafe, Fast Food, Desserts",450,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,38,225.0,12.456109596840797,3,0,0,Mid,0
4470,311903,Domino's Pizza,1,New Delhi,"Ground Floor, 29/4,  Nangia Park, Shakti Nagar, Near Kamla Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.1953759,28.67940137,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,36,350.0,12.277120902990362,2,0,0,Mid,0
4471,18458665,Filmy Cafe & Bar,1,New Delhi,"4/3, 1st Floor, Roop Nagar, Near Kamla Nagar Market, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2012178,28.6834998,"North Indian, Fast Food, Chinese, Continental",1200,Indian Rupees(Rs.),Yes,No,No,No,3,2.9,Orange,Average,4,600.0,4.667369946058891,4,0,1,Premium,0
4472,6651,Firenze,1,New Delhi,"6, 38 Bungalow Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2048445,28.6839604,Cafe,500,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,25,250.0,9.122670306460149,1,0,0,Mid,0
4473,311076,Giani,1,New Delhi,"30/26, Near Nangia Park, Shakti Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.19552509,28.68010437,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,41,200.0,12.708076702163453,2,1,0,Mid,0
4474,9001,Gullu's,1,New Delhi,"2, Main Road, Malka Ganj, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.207839,28.6770968,"North Indian, Mughlai",550,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,69,275.0,13.170335250353014,2,0,0,Mid,0
4475,8995,Manwhar,1,New Delhi,"5, Roop Nagar, Shakti Nagar Chowk, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.1982887,28.6819382,"South Indian, North Indian, Chinese",650,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,69,325.0,13.59518477455795,3,0,0,Mid,0
4476,18489508,Midnight Hunger Hub,1,New Delhi,"Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",0.0,0.0,"North Indian, Fast Food, Italian, Asian",800,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,6,400.0,6.421503491882533,4,0,0,Premium,0
4477,7689,Mini Shop,1,New Delhi,"1, UB, Opposite KM College, Bunglow Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2064283,28.6824755,"Fast Food, Beverages",150,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,49,75.0,12.909675917912882,2,0,0,Budget,0
4478,307959,Nine 75 Lounge & Bar,1,New Delhi,"B-49, Kamla Nagar Main Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.20048,28.6826214,"Chinese, North Indian, Italian, Continental, Fast Food",800,Indian Rupees(Rs.),Yes,No,No,No,2,3.2,Orange,Average,145,400.0,15.947541189466676,5,0,1,Premium,0
4479,18222571,Pradhan Ji Multi Cuisine Restaurant,1,New Delhi,"32-UB, Lower Ground Floor, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2073715,28.6808616,"North Indian, Chinese, Continental",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,41,325.0,12.334309740335115,3,1,0,Mid,0
4480,310202,Punjabi Chaap Corner,1,New Delhi,"E-146, Near Incense Showroom, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2050808,28.6821675,North Indian,400,Indian Rupees(Rs.),No,Yes,No,No,1,2.9,Orange,Average,15,200.0,8.040507294495365,1,1,0,Mid,0
4481,301470,Sagar Ratna,1,New Delhi,"115-A, Ground Floor, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.1986842,28.6816581,"South Indian, North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,109,300.0,12.691296987639525,3,1,0,Mid,0
4482,5433,Shiva Coffee & South Indian Fast Food,1,New Delhi,"1-D, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.199757,28.6823852,South Indian,300,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,41,150.0,10.091707969365096,1,0,0,Budget,0
4483,18349733,The Ice Cafe,1,New Delhi,"25-UB, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.20695868,28.6815983,"Cafe, Chinese, Continental, Italian, Desserts, Beverages",400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,28,200.0,10.775346655956717,6,0,0,Mid,0
4484,18421019,Tikka Junction,1,New Delhi,"Shop G 2, Vardhaman City Centre, Near Shakti Nagar Underpass, Gulabi Bagh, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.1890553,28.6780077,"North Indian, Chinese",750,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,21,375.0,10.509544341418275,2,0,0,Premium,0
4485,18317510,Trending Eats,1,New Delhi,"23,Sai Dhaam PG,Bungalow Road,Block UA,Jawahar Nagar, Near Hansraj college, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2084945,28.6798964,"Italian, Fast Food",800,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,21,400.0,10.509544341418275,2,0,0,Premium,0
4486,303104,Twenty Four Seven,1,New Delhi,"23, Opposite Hansraj Hostel, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2080453,28.6786891,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,53,150.0,13.163647353662105,2,0,0,Budget,0
4487,8991,Vikrant Cafe,1,New Delhi,"13-A, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.1999533,28.6799319,"South Indian, North Indian",550,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,145,275.0,16.445901851637508,2,1,0,Mid,0
4488,6662,Vishal Restaurant,1,New Delhi,"5122, Building Harphool Singh, Clock Tower, Subzi Mandi, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2029247,28.675602,North Indian,600,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,24,300.0,9.978515057091421,1,0,0,Mid,0
4489,18365889,Badri Prasad Ramesh Kumar Caterers,1,New Delhi,"66-67/E, Near Chota Gali Chakkar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2034689,28.6826461,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,12,100.0,8.977322751115379,1,0,0,Budget,0
4490,18245268,Bistro,1,New Delhi,"Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2075063,28.6806976,Beverages,150,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,55,75.0,15.698871593867084,1,0,0,Budget,0
4491,309856,Chaudhary Sweets Corner,1,New Delhi,"10/18, Shakti Nagar, Near Roshanara Club, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.1963486,28.6772166,"Desserts, Beverages",300,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,36,150.0,13.721488068048052,2,0,0,Budget,0
4492,309604,Chowringhee,1,New Delhi,"16 UB, Jawahar Nagar, Bungalow Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.20744444,28.68100278,"Fast Food, Beverages",250,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,108,125.0,16.888852376024918,2,1,0,Budget,0
4493,18332062,Cones & Curries,1,New Delhi,"Shop 28, Jawahar Nagar, Opposite Hansraj Boys Hostel, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.208375,28.680111,Fast Food,250,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,151,125.0,18.588357927131224,1,1,0,Budget,0
4494,6658,Darvesh Corner,1,New Delhi,"7673, Birla Lane, Clock Tower, Near Amba Cinema, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.201128,28.6787442,North Indian,550,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,91,275.0,16.278438877376548,1,0,0,Mid,0
4495,9644,Deez Biryani & Kebabs,1,New Delhi,"4/3, 1st Floor, Roop Nagar, Near Kamla Nagar Market, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2012178,28.6834998,"Biryani, North Indian, Mughlai",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,393,325.0,22.112498364402356,3,1,0,Mid,0
4496,18349974,Frozen Pan,1,New Delhi,"Shop PVT 3, Ground Floor, Block UB, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.20738649,28.6809212,"Ice Cream, Fast Food, Beverages",250,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,72,125.0,16.732791820478724,3,0,0,Budget,0
4497,2267,Giani's,1,New Delhi,"28 UA, Main Bungalow Road, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2082938,28.67999,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.8,Yellow,Good,167,200.0,19.47106312173238,2,1,0,Mid,0
4498,18377630,Havmor Ice Cream,1,New Delhi,"5885, 28-UA, Ground Floor, Jawajar Agar, Civil Lines Zone, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2083148,28.679521,Ice Cream,200,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,20,100.0,11.264733019576665,1,1,0,Budget,0
4499,18289256,Keventers,1,New Delhi,"Shop 6030, 1 UB, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2062459,28.6826835,Beverages,250,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,61,125.0,14.44497034765782,1,0,0,Budget,0
4500,300849,Manohar Bikkaneri,1,New Delhi,"1512, Clock Tower, Near, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2027451,28.6763014,"Mithai, Chinese, Street Food",200,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,83,100.0,16.83710383560459,3,0,0,Budget,0
4501,6675,Manohar Bikkaneri,1,New Delhi,"2, UA, Jawahar Nagar, Near Malkaganj Chowk, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2066539,28.6779587,"Bakery, Chinese",200,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,62,100.0,14.915285015009518,2,0,0,Budget,0
4502,18430598,Nukkadwala,1,New Delhi,"27A, Block-UA, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.208147,28.680957,"Fast Food, Street Food",300,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,58,150.0,15.086888542451163,2,1,0,Budget,0
4503,303082,Om Di Hatti,1,New Delhi,"14 A, Shakti Nagar Chowk, Main GT Karnal Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.1987024,28.6812887,"Street Food, North Indian",100,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,116,50.0,17.6200435587517,2,0,0,Budget,0
4504,18445775,Orange Tree Cafe,1,New Delhi,"4/2, Ground Floor, Opposite Raymond Showroom, Roop Nagar, Near Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",0.0,0.0,"Continental, Chinese, North Indian",600,Indian Rupees(Rs.),Yes,No,No,No,2,3.5,Yellow,Good,21,300.0,10.818648586754106,3,0,1,Mid,0
4505,309805,Rigo Noodles,1,New Delhi,"30, 4B, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.20720008,28.68121151,"Chinese, Thai",500,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,133,250.0,17.14243929982819,2,0,0,Mid,0
4506,302972,Sethi's The Cake Shop,1,New Delhi,"5332, New Chandrawal Road, Near Malka Ganj Chowk, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.206069,28.6778732,"Bakery, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,150,100.0,19.567391363578203,2,0,0,Budget,0
4507,7667,Shake Square,1,New Delhi,"12-UB, Bungalow Road Market, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2074165,28.6814952,"Beverages, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,261,200.0,20.04604021353995,2,0,0,Mid,0
4508,307327,Sharma Kachoriwala,1,New Delhi,"38/A, Satyawati Marg, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.1992414,28.6822359,Street Food,50,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,131,25.0,18.066367113569573,1,0,0,Budget,0
4509,304461,Shawarma Wala,1,New Delhi,"33-34 UB, Bunglow Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2075961,28.6808854,Fast Food,300,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,234,150.0,20.20046640233339,1,0,0,Budget,0
4510,300854,Shree Rathnam,1,New Delhi,"3-F, Kamla Nagar Market, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2030146,28.6802681,"South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,85,400.0,15.590215536887275,3,1,0,Premium,0
4511,306402,Shri Bankey Bihari Brajwasi Rasgulle Wala,1,New Delhi,"D-128, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2006788,28.6812987,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,36,75.0,12.638212694254785,2,0,0,Budget,0
4512,18157402,Sid's Kitchen,1,New Delhi,"25-UB, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.20699288,28.68162389,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,115,250.0,18.063642726204183,2,1,0,Mid,0
4513,2272,Subway,1,New Delhi,"29, Near ICICI Bank, Jawahar Nagar, Malka Ganj Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.208225,28.6796019,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,143,250.0,17.394346548516,4,1,0,Mid,0
4514,18261675,Sweet Life By Henna,1,New Delhi,"69-B, DDA Flat, Gulabi Bagh, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.1934017,28.6709291,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,47,200.0,13.549203538177618,2,0,0,Mid,0
4515,18458347,The Midnight Heroes,1,New Delhi,"Kamla Nagar Market, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.20392846,28.68086237,"North Indian, Biryani, Chinese, Fast Food",950,Indian Rupees(Rs.),No,Yes,Yes,No,2,3.8,Yellow,Good,41,475.0,14.2031445494768,4,1,0,Premium,0
4516,307415,Urban Hub,1,New Delhi,"1st Floor, 4/2, Opposite Raymond Showroom, Roop Nagar, Near Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2012628,28.6835489,"Chinese, North Indian, Italian, Fast Food",1900,Indian Rupees(Rs.),Yes,No,No,No,3,3.6,Yellow,Good,346,950.0,21.057569207808694,4,0,1,Luxury,0
4517,8985,Vaishno Chat Bhandar,1,New Delhi,"66-67/E, Near Chota Gali Chakkar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2033739,28.6825417,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,223,75.0,21.105419602234655,1,0,0,Budget,0
4518,6667,Ved Dhaba,1,New Delhi,"5307, Shree Ram Bhavan, Chandrawal Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2054401,28.6777235,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,97,150.0,16.047386175347004,1,0,0,Budget,0
4519,18294234,Veg Ex,1,New Delhi,"Bunglow Road,",Kamla Nagar,"Kamla Nagar, New Delhi",77.173372,28.720838,North Indian,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,24,250.0,11.587952969525523,1,1,0,Mid,0
4520,18458013,Wokin Street,1,New Delhi,"28, UA, Jawahar Nagar, Opposite Hansraj College Gate 5, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2083451,28.6801444,Chinese,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,25,150.0,11.729147536877337,1,1,0,Budget,0
4521,18218265,Yadav Namkeens & Bakers,1,New Delhi,"1618, Kohlapur Road, Near Ghanta Ghar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2051282,28.6776821,Bakery,100,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,15,50.0,9.704060527839234,1,1,0,Budget,0
4525,4227,Chill'm Bar & Cafe,1,New Delhi,"38, Bunglow Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2047215,28.6839245,"North Indian, Italian, Chinese, Fast Food",600,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.2,Green,Very Good,300,300.0,23.969863111945276,4,1,1,Mid,1
4526,18418240,Coffee & Cream,1,New Delhi,"Delhi University North Campus, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",0.0,0.0,"Beverages, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,4.0,Green,Very Good,108,200.0,18.765391528916574,2,0,0,Mid,1
4527,5083,Chawla Di Hutti,1,New Delhi,"Opposite Auto Stand, Old Delhi Gurgaon Road, Near Kapashera, New Delhi",Kapashera,"Kapashera, New Delhi",77.07889594,28.51647834,North Indian,700,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,59,350.0,12.692468142888512,1,0,0,Mid,0
4528,302254,Sher 'A' Punjab Bhojnalya,1,New Delhi,"Palam Gurgaon Road, Dundahera Border, Near Wine Shop, Kapashera, New Delhi",Kapashera,"Kapashera, New Delhi",77.0784756,28.5161533,North Indian,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,36,300.0,11.91602911172594,1,1,0,Mid,0
